payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,nzl,6,,2018-04-01,274,370,,10,false
PAYPAL,usa,6,,2018-04-01,130,384,51,9,false
SAGEPAY,nld,1,1.0,2018-04-01,83,34,3,10,false
SAGEPAY,usa,6,1.0,2018-04-01,67,493,65,13,false
SAGEPAY,aus,1,1.0,2018-04-01,975,289,,,false
SAGEPAY,usa,1,1.0,2018-04-01,974,68,,,true
SAGEPAY,usa,1,1.0,2018-04-01,959,326,,,true
SAGEPAY,usa,1,1.0,2018-04-01,955,312,,,true
SAGEPAY,usa,1,1.0,2018-04-01,909,412,4,,true
SAGEPAY,usa,1,1.0,2018-04-01,885,275,,,true
PAYPAL,aus,1,1.0,2018-04-01,861,11,,,true
PAYPAL,rus,1,1.0,2018-04-01,718,43,,,true
PAYPAL,mex,1,1.0,2018-04-01,676,279,,,true
PAYPAL,phl,1,,2018-04-01,659,282,,,true
SAGEPAY,ind,1,1.0,2018-04-01,558,57,,,true
SAGEPAY,ind,6,1.0,2018-04-01,378,305,4,4,false
SAGEPAY,ind,1,,2018-04-01,323,111,,,false
PAYPAL,isr,1,1.0,2018-04-01,74,62,,,true
SAGEPAY,usa,1,1.0,2018-05-01,990,,,,false
SAGEPAY,ind,1,1.0,2018-05-01,814,25,,,true
PAYPAL,gbr,1,1.0,2018-05-01,773,272,,,true
SAGEPAY,ind,1,1.0,2018-05-01,758,25,,,false
SAGEPAY,usa,1,,2018-05-01,697,193,,,false
SAGEPAY,usa,1,1.0,2018-05-01,559,634,,,true
SAGEPAY,usa,1,1.0,2018-05-01,552,209,,,false
SAGEPAY,ind,6,,2018-05-01,512,111,,,false
SAGEPAY,bel,1,,2018-05-01,503,131,,,false
SAGEPAY,gbr,6,1.0,2018-05-01,478,661,26,,false
PAYPAL,gbr,12,1.0,2018-05-01,478,79,,,false
PAYPAL,nga,1,,2018-05-01,288,1403,1,,true
PAYPAL,usa,1,,2018-05-01,225,317,,,true
PAYPAL,usa,12,1.0,2018-05-01,157,8,,42,false
SAGEPAY,ind,1,1.0,2018-05-01,909,195,20,19,false
PAYPAL,esp,1,1.0,2018-05-01,908,205,,,true
PAYPAL,gbr,12,1.0,2018-05-01,885,68,,,false
PAYPAL,usa,1,,2018-05-01,858,718,2,13,true
SAGEPAY,irl,1,1.0,2018-05-01,837,5,,,true
PAYPAL,gbr,1,1.0,2018-05-01,718,167,,,true
PAYPAL,fra,1,1.0,2018-05-01,620,6,,,true
SAGEPAY,usa,1,1.0,2018-05-01,581,29,,,true
SAGEPAY,usa,1,1.0,2018-05-01,581,9,,,true
SAGEPAY,usa,1,1.0,2018-05-01,527,679,,,true
SAGEPAY,usa,1,1.0,2018-05-01,525,374,,,true
SAGEPAY,usa,6,,2018-05-01,443,232,,,true
PAYPAL,gbr,6,1.0,2018-05-01,275,50,1,8,false
SAGEPAY,ind,6,,2018-05-01,65,608,,,false
OFFLINE,gbr,6,1.0,2018-05-01,1005,34,,,true
PAYPAL,gbr,1,1.0,2018-05-01,960,163,,,true
SAGEPAY,srb,1,,2018-05-01,727,249,,,true
SAGEPAY,pol,12,1.0,2018-05-01,642,587,2,6,true
SAGEPAY,usa,6,1.0,2018-05-01,636,67,,,true
SAGEPAY,ind,1,1.0,2018-05-01,626,397,,,true
SAGEPAY,usa,1,1.0,2018-05-01,614,145,,,true
SAGEPAY,usa,1,1.0,2018-05-01,576,64,,,true
PAYPAL,gbr,1,1.0,2018-05-01,571,46,,,true
SAGEPAY,gbr,1,,2018-05-01,545,387,,,true
SAGEPAY,pak,1,1.0,2018-05-01,541,83,,,true
SAGEPAY,ind,1,1.0,2018-05-01,147,326,,,false
SAGEPAY,ind,1,1.0,2018-05-01,86,349,,,true
SAGEPAY,phl,1,1.0,2018-05-01,63,10,,,true
OFFLINE,gbr,6,1.0,2018-06-01,1036,34,,,true
PAYPAL,gbr,1,1.0,2018-06-01,991,163,,,true
SAGEPAY,srb,1,,2018-06-01,758,249,,,true
SAGEPAY,pol,12,1.0,2018-06-01,673,593,6,,true
SAGEPAY,usa,6,1.0,2018-06-01,667,67,,,true
SAGEPAY,ind,1,1.0,2018-06-01,657,397,,,true
SAGEPAY,usa,1,1.0,2018-06-01,645,145,,,true
SAGEPAY,usa,1,1.0,2018-06-01,607,64,,,true
PAYPAL,gbr,1,1.0,2018-06-01,602,46,,,true
SAGEPAY,gbr,1,,2018-06-01,576,387,,,true
SAGEPAY,pak,1,1.0,2018-06-01,572,83,,,true
SAGEPAY,ind,1,1.0,2018-06-01,178,326,,,false
SAGEPAY,ind,1,1.0,2018-06-01,117,349,,,true
SAGEPAY,phl,1,1.0,2018-06-01,94,10,,,true
SAGEPAY,usa,12,1.0,2018-02-01,922,291,49,5,false
SAGEPAY,gbr,1,1.0,2018-02-01,892,87,,,true
SAGEPAY,ind,1,1.0,2018-02-01,814,111,,,true
PAYPAL,usa,1,1.0,2018-02-01,798,314,,,true
SAGEPAY,ind,1,1.0,2018-02-01,782,37,,,false
PAYPAL,usa,1,1.0,2018-02-01,712,372,,,true
PAYPAL,bgr,1,1.0,2018-02-01,700,4,,,true
PAYPAL,usa,1,1.0,2018-02-01,659,16,,,true
PAYPAL,slv,1,1.0,2018-02-01,652,1,,,true
SAGEPAY,usa,1,1.0,2018-02-01,601,3,,,true
SAGEPAY,usa,1,1.0,2018-02-01,487,111,,,true
SAGEPAY,usa,1,1.0,2018-02-01,482,58,,,true
PAYPAL,usa,1,1.0,2018-02-01,445,4,,,true
SAGEPAY,ind,1,1.0,2018-02-01,202,280,,,true
SAGEPAY,usa,1,1.0,2018-03-01,929,809,3,3,true
PAYPAL,svk,1,1.0,2018-03-01,771,38,,,true
SAGEPAY,irl,1,1.0,2018-03-01,763,360,,,false
SAGEPAY,ind,1,1.0,2018-03-01,721,3,,,true
SAGEPAY,isr,1,1.0,2018-03-01,701,3,,,true
SAGEPAY,pol,1,,2018-03-01,664,246,,,true
SAGEPAY,usa,1,1.0,2018-03-01,578,13,,,true
PAYPAL,usa,1,,2018-03-01,535,182,,,true
PAYPAL,usa,1,,2018-03-01,511,520,,,true
SAGEPAY,usa,1,1.0,2018-03-01,393,31,,,true
SAGEPAY,nzl,6,,2018-03-01,243,370,4,,false
PAYPAL,usa,6,,2018-03-01,99,333,3,51,false
SAGEPAY,nld,1,1.0,2018-03-01,52,31,2,3,false
SAGEPAY,usa,6,1.0,2018-03-01,36,422,258,65,false
SAGEPAY,usa,12,1.0,2018-03-01,950,299,5,17,false
SAGEPAY,gbr,1,1.0,2018-03-01,920,87,,,true
SAGEPAY,ind,1,1.0,2018-03-01,842,111,,,true
PAYPAL,usa,1,1.0,2018-03-01,826,314,,,true
SAGEPAY,ind,1,1.0,2018-03-01,810,37,,,false
PAYPAL,usa,1,1.0,2018-03-01,740,372,,,true
PAYPAL,bgr,1,1.0,2018-03-01,728,4,,,true
PAYPAL,usa,1,1.0,2018-03-01,687,16,,,true
PAYPAL,slv,1,1.0,2018-03-01,680,1,,,true
SAGEPAY,usa,1,1.0,2018-03-01,629,3,,,true
SAGEPAY,usa,1,1.0,2018-03-01,515,111,,,true
SAGEPAY,usa,1,1.0,2018-03-01,510,58,,,true
PAYPAL,usa,1,1.0,2018-03-01,473,4,,,true
SAGEPAY,ind,1,1.0,2018-03-01,230,280,,,true
OFFLINE,deu,12,1.0,2018-03-01,888,,,,true
SAGEPAY,swe,1,1.0,2018-03-01,861,272,,,false
PAYPAL,usa,1,,2018-03-01,832,7,,,false
PAYPAL,nld,1,1.0,2018-03-01,817,433,12,12,true
SAGEPAY,usa,1,1.0,2018-03-01,812,335,,,true
SAGEPAY,usa,1,,2018-03-01,717,733,,,false
SAGEPAY,rou,1,,2018-03-01,692,117,,,false
PAYPAL,esp,1,,2018-03-01,684,205,,,true
PAYPAL,usa,6,1.0,2018-03-01,441,44,2,,false
SAGEPAY,bra,6,1.0,2018-03-01,296,424,44,18,false
PAYPAL,che,1,,2018-03-01,259,67,,,true
SAGEPAY,ind,1,1.0,2018-03-01,250,48,,,true
SAGEPAY,usa,1,,2018-03-01,88,262,,,true
SAGEPAY,ind,1,1.0,2018-03-01,4,99,110,431,false
SAGEPAY,usa,1,1.0,2018-04-01,960,,,,false
SAGEPAY,ind,1,1.0,2018-04-01,784,25,,,true
PAYPAL,gbr,1,1.0,2018-04-01,743,272,,,true
SAGEPAY,ind,1,1.0,2018-04-01,728,25,,,false
SAGEPAY,usa,1,,2018-04-01,667,193,,,false
SAGEPAY,usa,1,1.0,2018-04-01,529,634,,,true
SAGEPAY,usa,1,1.0,2018-04-01,522,209,,,false
SAGEPAY,ind,6,,2018-04-01,482,111,,,false
SAGEPAY,bel,1,,2018-04-01,473,131,,,false
SAGEPAY,gbr,6,1.0,2018-04-01,448,635,1,26,false
PAYPAL,gbr,12,1.0,2018-04-01,448,79,,,false
PAYPAL,nga,1,,2018-04-01,258,1402,,1,true
PAYPAL,usa,1,,2018-04-01,195,317,,,true
PAYPAL,usa,12,1.0,2018-04-01,127,8,,,false
SAGEPAY,ind,1,1.0,2018-04-01,879,175,,20,false
PAYPAL,esp,1,1.0,2018-04-01,878,205,,,true
PAYPAL,gbr,12,1.0,2018-04-01,855,68,,,false
PAYPAL,usa,1,,2018-04-01,828,716,6,2,true
SAGEPAY,irl,1,1.0,2018-04-01,807,5,,,true
PAYPAL,gbr,1,1.0,2018-04-01,688,167,,,true
PAYPAL,fra,1,1.0,2018-04-01,590,6,,,true
SAGEPAY,usa,1,1.0,2018-04-01,551,29,,,true
SAGEPAY,usa,1,1.0,2018-04-01,551,9,,,true
SAGEPAY,usa,1,1.0,2018-04-01,497,679,,,true
SAGEPAY,usa,1,1.0,2018-04-01,495,374,,,true
SAGEPAY,usa,6,,2018-04-01,413,232,,,true
PAYPAL,gbr,6,1.0,2018-04-01,245,49,6,1,false
SAGEPAY,ind,6,,2018-04-01,35,608,17,,false
SAGEPAY,usa,1,1.0,2018-05-01,993,68,,,false
SAGEPAY,usa,1,1.0,2018-05-01,912,108,,,true
SAGEPAY,irl,1,1.0,2018-05-01,843,60,,,true
SAGEPAY,mys,1,,2018-05-01,821,207,,,true
SAGEPAY,deu,1,1.0,2018-05-01,816,311,,,true
SAGEPAY,rou,1,1.0,2018-05-01,804,117,,,false
PAYPAL,usa,1,,2018-05-01,673,106,,,true
SAGEPAY,usa,1,1.0,2018-05-01,659,37,,,true
SAGEPAY,usa,1,1.0,2018-05-01,560,38,3,,false
SAGEPAY,ind,1,1.0,2018-05-01,551,381,,,false
SAGEPAY,usa,6,,2018-05-01,341,412,,,false
PAYPAL,nld,6,,2018-05-01,140,112,,,false
SAGEPAY,irl,1,1.0,2018-05-01,132,34,,,true
SAGEPAY,swe,6,1.0,2018-05-01,106,20,,,false
SAGEPAY,usa,1,1.0,2018-03-01,929,,,,false
SAGEPAY,ind,1,1.0,2018-03-01,753,25,,,true
PAYPAL,gbr,1,1.0,2018-03-01,712,272,,,true
SAGEPAY,ind,1,1.0,2018-03-01,698,25,,,false
SAGEPAY,usa,1,,2018-03-01,636,193,,,false
SAGEPAY,usa,1,1.0,2018-03-01,498,634,,,true
SAGEPAY,usa,1,1.0,2018-03-01,491,209,54,,false
SAGEPAY,ind,6,,2018-03-01,451,111,,,false
SAGEPAY,bel,1,,2018-03-01,442,131,,,false
SAGEPAY,gbr,6,1.0,2018-03-01,417,634,,1,false
PAYPAL,gbr,12,1.0,2018-03-01,417,79,,,false
PAYPAL,nga,1,,2018-03-01,227,1402,,,true
PAYPAL,usa,1,,2018-03-01,164,317,,,true
PAYPAL,usa,12,1.0,2018-03-01,96,8,1,,false
SAGEPAY,usa,12,1.0,2018-04-01,981,316,17,,false
SAGEPAY,gbr,1,1.0,2018-04-01,951,87,,,true
SAGEPAY,ind,1,1.0,2018-04-01,873,111,,,true
PAYPAL,usa,1,1.0,2018-04-01,857,314,,,true
SAGEPAY,ind,1,1.0,2018-04-01,841,37,,,false
PAYPAL,usa,1,1.0,2018-04-01,771,372,,,true
PAYPAL,bgr,1,1.0,2018-04-01,759,4,,,true
PAYPAL,usa,1,1.0,2018-04-01,718,16,,,true
PAYPAL,slv,1,1.0,2018-04-01,711,1,,,true
SAGEPAY,usa,1,1.0,2018-04-01,660,3,,,true
SAGEPAY,usa,1,1.0,2018-04-01,546,111,,,true
SAGEPAY,usa,1,1.0,2018-04-01,541,58,,,true
PAYPAL,usa,1,1.0,2018-04-01,504,4,,,true
SAGEPAY,ind,1,1.0,2018-04-01,261,280,,,true
OFFLINE,deu,12,1.0,2018-04-01,919,,,,true
SAGEPAY,swe,1,1.0,2018-04-01,892,272,,,false
PAYPAL,usa,1,,2018-04-01,862,7,,,false
PAYPAL,nld,1,1.0,2018-04-01,848,447,12,23,true
SAGEPAY,usa,1,1.0,2018-04-01,843,335,,,true
SAGEPAY,usa,1,,2018-04-01,748,733,,,false
SAGEPAY,rou,1,,2018-04-01,723,117,,,false
PAYPAL,esp,1,,2018-04-01,715,205,,,true
PAYPAL,usa,6,1.0,2018-04-01,471,44,,8,false
SAGEPAY,bra,6,1.0,2018-04-01,327,440,18,33,false
PAYPAL,che,1,,2018-04-01,290,67,,,true
SAGEPAY,ind,1,1.0,2018-04-01,281,48,,,true
SAGEPAY,usa,1,,2018-04-01,119,262,,,true
SAGEPAY,ind,1,1.0,2018-04-01,35,551,431,,true
SAGEPAY,pol,1,1.0,2018-06-01,1043,88,,,false
PAYPAL,gbr,1,1.0,2018-06-01,1009,17,,,true
PAYPAL,fra,12,1.0,2018-06-01,979,540,,,false
SAGEPAY,gbr,1,1.0,2018-06-01,969,82,,,false
SAGEPAY,usa,1,1.0,2018-06-01,896,97,,,true
SAGEPAY,ind,1,1.0,2018-06-01,752,255,,,true
SAGEPAY,ind,1,1.0,2018-06-01,713,15,,,false
PAYPAL,aus,1,,2018-06-01,657,159,,,true
PAYPAL,sau,1,1.0,2018-06-01,598,69,,,true
PAYPAL,lka,1,1.0,2018-06-01,486,502,,,true
SAGEPAY,usa,6,1.0,2018-06-01,384,742,,,true
SAGEPAY,aus,6,,2018-06-01,273,122,61,,false
SAGEPAY,usa,6,,2018-06-01,259,923,,,true
SAGEPAY,usa,1,,2018-06-01,91,1156,,,true
SAGEPAY,usa,12,1.0,2018-04-01,969,831,8,,false
PAYPAL,usa,1,1.0,2018-04-01,931,96,,,true
SAGEPAY,usa,1,,2018-04-01,929,652,,,true
OFFLINE,deu,12,1.0,2018-04-01,919,53,,,true
SAGEPAY,mex,1,1.0,2018-04-01,893,491,,,true
PAYPAL,usa,1,1.0,2018-04-01,777,10,,,true
SAGEPAY,ind,1,1.0,2018-04-01,754,39,,,true
SAGEPAY,usa,1,1.0,2018-04-01,753,203,,,true
PAYPAL,arm,1,1.0,2018-04-01,655,9,,,true
SAGEPAY,bhr,1,1.0,2018-04-01,600,66,,,true
SAGEPAY,ind,1,1.0,2018-04-01,540,26,,,true
SAGEPAY,gbr,6,,2018-04-01,391,54,,,false
SAGEPAY,can,1,1.0,2018-04-01,151,1321,,,true
PAYPAL,usa,1,,2018-04-01,50,716,6,2,false
SAGEPAY,usa,1,1.0,2018-04-01,881,175,,,false
SAGEPAY,usa,1,1.0,2018-04-01,840,83,,,true
SAGEPAY,zaf,1,1.0,2018-04-01,740,316,,,true
SAGEPAY,khm,1,1.0,2018-04-01,666,280,,,false
PAYPAL,hkg,1,1.0,2018-04-01,626,7,,,true
SAGEPAY,usa,1,1.0,2018-04-01,569,10,,,true
SAGEPAY,irl,1,1.0,2018-04-01,438,64,,,true
PAYPAL,rou,1,,2018-04-01,361,552,,,true
SAGEPAY,pol,1,1.0,2018-04-01,283,152,,,true
SAGEPAY,usa,1,,2018-04-01,248,183,,,true
PAYPAL,can,1,,2018-04-01,168,326,,,true
SAGEPAY,usa,6,1.0,2018-04-01,87,168,48,5,false
SAGEPAY,ind,6,,2018-04-01,33,278,51,41,false
SAGEPAY,usa,1,1.0,2018-04-01,30,6,,,true
SAGEPAY,pol,1,1.0,2018-05-01,1012,88,,,false
PAYPAL,gbr,1,1.0,2018-05-01,978,17,,,true
PAYPAL,fra,12,1.0,2018-05-01,948,540,4,,false
SAGEPAY,gbr,1,1.0,2018-05-01,938,82,,,false
SAGEPAY,usa,1,1.0,2018-05-01,865,97,,,true
SAGEPAY,ind,1,1.0,2018-05-01,721,255,,,true
SAGEPAY,ind,1,1.0,2018-05-01,682,15,,,false
PAYPAL,aus,1,,2018-05-01,626,159,,,true
PAYPAL,sau,1,1.0,2018-05-01,567,69,,,true
PAYPAL,lka,1,1.0,2018-05-01,455,502,,,true
SAGEPAY,usa,6,1.0,2018-05-01,353,742,,,true
SAGEPAY,aus,6,,2018-05-01,242,61,,61,false
SAGEPAY,usa,6,,2018-05-01,228,923,,,true
SAGEPAY,usa,1,,2018-05-01,60,1156,,,true
SAGEPAY,usa,1,1.0,2018-05-01,911,175,,,false
SAGEPAY,usa,1,1.0,2018-05-01,870,83,,,true
SAGEPAY,zaf,1,1.0,2018-05-01,770,316,,,true
SAGEPAY,khm,1,1.0,2018-05-01,696,280,,,false
PAYPAL,hkg,1,1.0,2018-05-01,656,7,,,true
SAGEPAY,usa,1,1.0,2018-05-01,599,10,,,true
SAGEPAY,irl,1,1.0,2018-05-01,468,64,,,true
PAYPAL,rou,1,,2018-05-01,391,552,,,true
SAGEPAY,pol,1,1.0,2018-05-01,313,152,,,true
SAGEPAY,usa,1,,2018-05-01,278,183,,,true
PAYPAL,can,1,,2018-05-01,198,326,,,true
SAGEPAY,usa,6,1.0,2018-05-01,117,179,5,74,false
SAGEPAY,ind,6,,2018-05-01,63,328,41,2,false
SAGEPAY,usa,1,1.0,2018-05-01,60,6,,,true
SAGEPAY,usa,1,1.0,2018-03-01,850,175,,,false
SAGEPAY,usa,1,1.0,2018-03-01,809,83,,,true
SAGEPAY,zaf,1,1.0,2018-03-01,709,316,,,true
SAGEPAY,khm,1,1.0,2018-03-01,635,280,,,false
PAYPAL,hkg,1,1.0,2018-03-01,595,7,,,true
SAGEPAY,usa,1,1.0,2018-03-01,538,10,,,true
SAGEPAY,irl,1,1.0,2018-03-01,408,64,,,true
PAYPAL,rou,1,,2018-03-01,330,552,,,true
SAGEPAY,pol,1,1.0,2018-03-01,252,152,,,true
SAGEPAY,usa,1,,2018-03-01,217,183,,,true
PAYPAL,can,1,,2018-03-01,137,326,,,true
SAGEPAY,usa,6,1.0,2018-03-01,56,126,22,48,false
SAGEPAY,ind,6,,2018-03-01,2,236,2,51,false
SAGEPAY,usa,1,1.0,2018-03-01,0,,6,,false
SAGEPAY,usa,1,1.0,2018-05-01,990,812,,,true
PAYPAL,svk,1,1.0,2018-05-01,832,38,,,true
SAGEPAY,irl,1,1.0,2018-05-01,824,360,,,false
SAGEPAY,ind,1,1.0,2018-05-01,782,3,,,true
SAGEPAY,isr,1,1.0,2018-05-01,762,3,,,true
SAGEPAY,pol,1,,2018-05-01,725,246,,,true
SAGEPAY,usa,1,1.0,2018-05-01,639,13,,,true
PAYPAL,usa,1,,2018-05-01,596,182,,,true
PAYPAL,usa,1,,2018-05-01,572,520,,,true
SAGEPAY,usa,1,1.0,2018-05-01,454,31,,,true
SAGEPAY,nzl,6,,2018-05-01,304,380,10,,false
PAYPAL,usa,6,,2018-05-01,160,393,9,,false
SAGEPAY,nld,1,1.0,2018-05-01,113,44,10,9,false
SAGEPAY,usa,6,1.0,2018-05-01,97,506,13,,false
OFFLINE,deu,12,1.0,2018-05-01,949,,,,true
SAGEPAY,swe,1,1.0,2018-05-01,922,272,,,false
PAYPAL,usa,1,,2018-05-01,892,7,,,false
PAYPAL,nld,1,1.0,2018-05-01,878,470,23,18,true
SAGEPAY,usa,1,1.0,2018-05-01,873,335,,,true
SAGEPAY,usa,1,,2018-05-01,778,733,,,false
SAGEPAY,rou,1,,2018-05-01,753,117,,,false
PAYPAL,esp,1,,2018-05-01,745,205,,,true
PAYPAL,usa,6,1.0,2018-05-01,501,52,8,,false
SAGEPAY,bra,6,1.0,2018-05-01,357,475,33,28,false
PAYPAL,che,1,,2018-05-01,320,67,,,true
SAGEPAY,ind,1,1.0,2018-05-01,311,48,,,true
SAGEPAY,usa,1,,2018-05-01,149,262,,,true
SAGEPAY,ind,1,1.0,2018-05-01,65,551,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1021,812,,,true
PAYPAL,svk,1,1.0,2018-06-01,863,38,,,true
SAGEPAY,irl,1,1.0,2018-06-01,855,360,,,false
SAGEPAY,ind,1,1.0,2018-06-01,813,3,,,true
SAGEPAY,isr,1,1.0,2018-06-01,793,3,,,true
SAGEPAY,pol,1,,2018-06-01,756,246,,,true
SAGEPAY,usa,1,1.0,2018-06-01,670,13,,,true
PAYPAL,usa,1,,2018-06-01,627,182,,,true
PAYPAL,usa,1,,2018-06-01,603,520,,,true
SAGEPAY,usa,1,1.0,2018-06-01,485,31,,,true
SAGEPAY,nzl,6,,2018-06-01,335,380,,22,false
PAYPAL,usa,6,,2018-06-01,191,393,,10,false
SAGEPAY,nld,1,1.0,2018-06-01,144,53,9,,false
SAGEPAY,usa,6,1.0,2018-06-01,128,506,,,false
SAGEPAY,ind,1,1.0,2018-02-01,894,59,,,false
PAYPAL,usa,1,1.0,2018-02-01,864,628,,,true
SAGEPAY,gbr,1,,2018-02-01,721,387,,,true
PAYPAL,bel,1,1.0,2018-02-01,710,66,,,true
PAYPAL,deu,1,1.0,2018-02-01,686,345,,,true
SAGEPAY,usa,1,1.0,2018-02-01,666,5,,,true
PAYPAL,usa,1,,2018-02-01,640,520,,,true
PAYPAL,usa,1,1.0,2018-02-01,545,109,,,true
SAGEPAY,tur,1,1.0,2018-02-01,542,38,,,false
PAYPAL,usa,1,1.0,2018-02-01,290,53,,,true
SAGEPAY,ind,6,,2018-02-01,163,605,179,77,false
SAGEPAY,usa,1,1.0,2018-02-01,121,11,,,true
PAYPAL,gbr,1,1.0,2018-02-01,58,292,57,,true
SAGEPAY,che,1,,2018-02-01,57,268,,,false
OFFLINE,deu,12,1.0,2018-06-01,980,,,,true
SAGEPAY,swe,1,1.0,2018-06-01,953,272,,,false
PAYPAL,usa,1,,2018-06-01,923,7,,,false
PAYPAL,nld,1,1.0,2018-06-01,909,488,18,2,true
SAGEPAY,usa,1,1.0,2018-06-01,904,335,,,true
SAGEPAY,usa,1,,2018-06-01,809,733,,,false
SAGEPAY,rou,1,,2018-06-01,784,117,,,false
PAYPAL,esp,1,,2018-06-01,776,205,,,true
PAYPAL,usa,6,1.0,2018-06-01,532,52,,19,false
SAGEPAY,bra,6,1.0,2018-06-01,388,503,28,3,false
PAYPAL,che,1,,2018-06-01,351,67,,,true
SAGEPAY,ind,1,1.0,2018-06-01,342,48,,,true
SAGEPAY,usa,1,,2018-06-01,180,262,,,true
SAGEPAY,ind,1,1.0,2018-06-01,96,551,,,true
SAGEPAY,usa,1,1.0,2018-04-01,978,97,,,false
SAGEPAY,usa,1,1.0,2018-04-01,967,43,,,false
PAYPAL,ind,1,1.0,2018-04-01,926,47,,,true
OFFLINE,deu,12,1.0,2018-04-01,919,43,,,true
SAGEPAY,usa,6,1.0,2018-04-01,785,411,,,true
SAGEPAY,usa,1,,2018-04-01,753,281,,,true
PAYPAL,usa,1,1.0,2018-04-01,750,317,,,true
SAGEPAY,chl,1,,2018-04-01,744,641,,,true
PAYPAL,zaf,1,1.0,2018-04-01,609,30,,,true
PAYPAL,usa,1,1.0,2018-04-01,606,211,,,true
PAYPAL,usa,1,,2018-04-01,585,531,39,23,true
PAYPAL,usa,1,1.0,2018-04-01,522,42,,,true
PAYPAL,nga,1,,2018-04-01,226,1402,,1,true
PAYPAL,usa,1,,2018-04-01,102,716,6,2,true
SAGEPAY,usa,1,1.0,2018-05-01,1008,97,,,false
SAGEPAY,usa,1,1.0,2018-05-01,997,43,,,false
PAYPAL,ind,1,1.0,2018-05-01,956,47,,,true
OFFLINE,deu,12,1.0,2018-05-01,949,43,,,true
SAGEPAY,usa,6,1.0,2018-05-01,815,411,,,true
SAGEPAY,usa,1,,2018-05-01,783,281,,,true
PAYPAL,usa,1,1.0,2018-05-01,780,317,,,true
SAGEPAY,chl,1,,2018-05-01,774,641,,,true
PAYPAL,zaf,1,1.0,2018-05-01,639,30,,,true
PAYPAL,usa,1,1.0,2018-05-01,636,211,,,true
PAYPAL,usa,1,,2018-05-01,615,556,23,,true
PAYPAL,usa,1,1.0,2018-05-01,552,42,,,true
PAYPAL,nga,1,,2018-05-01,256,1403,1,,true
PAYPAL,usa,1,,2018-05-01,132,718,2,13,true
SAGEPAY,usa,1,1.0,2018-06-01,1039,97,,,false
SAGEPAY,usa,1,1.0,2018-06-01,1028,43,,,false
PAYPAL,ind,1,1.0,2018-06-01,987,47,,,true
OFFLINE,deu,12,1.0,2018-06-01,980,43,,,true
SAGEPAY,usa,6,1.0,2018-06-01,846,411,,,true
SAGEPAY,usa,1,,2018-06-01,814,281,,,true
PAYPAL,usa,1,1.0,2018-06-01,811,317,,,true
SAGEPAY,chl,1,,2018-06-01,805,641,,,true
PAYPAL,zaf,1,1.0,2018-06-01,670,30,,,true
PAYPAL,usa,1,1.0,2018-06-01,667,211,,,true
PAYPAL,usa,1,,2018-06-01,646,556,,3,true
PAYPAL,usa,1,1.0,2018-06-01,583,42,,,true
PAYPAL,nga,1,,2018-06-01,287,1403,,5,true
PAYPAL,usa,1,,2018-06-01,163,731,13,2,true
SAGEPAY,usa,1,1.0,2018-03-01,947,97,,,false
SAGEPAY,usa,1,1.0,2018-03-01,936,43,,,false
PAYPAL,ind,1,1.0,2018-03-01,895,47,,,true
OFFLINE,deu,12,1.0,2018-03-01,888,43,,,true
SAGEPAY,usa,6,1.0,2018-03-01,755,411,,,true
SAGEPAY,usa,1,,2018-03-01,722,281,,,true
PAYPAL,usa,1,1.0,2018-03-01,719,317,,,true
SAGEPAY,chl,1,,2018-03-01,713,641,,,true
PAYPAL,zaf,1,1.0,2018-03-01,578,30,,,true
PAYPAL,usa,1,1.0,2018-03-01,575,211,,,true
PAYPAL,usa,1,,2018-03-01,554,494,1,39,true
PAYPAL,usa,1,1.0,2018-03-01,491,42,,,true
PAYPAL,nga,1,,2018-03-01,195,1402,,,true
PAYPAL,usa,1,,2018-03-01,71,710,212,6,true
SAGEPAY,usa,1,1.0,2018-02-01,919,97,,,false
SAGEPAY,usa,1,1.0,2018-02-01,908,43,,,false
PAYPAL,ind,1,1.0,2018-02-01,867,47,,,true
OFFLINE,deu,12,1.0,2018-02-01,860,43,,,true
SAGEPAY,usa,6,1.0,2018-02-01,727,411,,,true
SAGEPAY,usa,1,,2018-02-01,694,281,,,true
PAYPAL,usa,1,1.0,2018-02-01,691,317,,,true
SAGEPAY,chl,1,,2018-02-01,685,641,,,true
PAYPAL,zaf,1,1.0,2018-02-01,550,30,,,true
PAYPAL,usa,1,1.0,2018-02-01,547,211,,,true
PAYPAL,usa,1,,2018-02-01,526,493,,1,true
PAYPAL,usa,1,1.0,2018-02-01,463,42,,,true
PAYPAL,nga,1,,2018-02-01,167,1402,5,,true
PAYPAL,usa,1,,2018-02-01,43,498,,212,true
SAGEPAY,ind,1,1.0,2018-06-01,1014,59,,,false
PAYPAL,usa,1,1.0,2018-06-01,984,628,,,true
SAGEPAY,gbr,1,,2018-06-01,841,387,,,true
PAYPAL,bel,1,1.0,2018-06-01,830,66,,,true
PAYPAL,deu,1,1.0,2018-06-01,806,345,,,true
SAGEPAY,usa,1,1.0,2018-06-01,786,5,,,true
PAYPAL,usa,1,,2018-06-01,760,520,,,true
PAYPAL,usa,1,1.0,2018-06-01,665,109,,,true
SAGEPAY,tur,1,1.0,2018-06-01,662,38,,,false
