payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,usa,1,1.0,2018-04-01,742,266,,,true
SAGEPAY,usa,1,1.0,2018-04-01,734,94,,,false
PAYPAL,gbr,1,,2018-04-01,604,135,,,true
PAYPAL,aus,1,1.0,2018-04-01,588,11,,,true
SAGEPAY,usa,6,1.0,2018-04-01,407,135,,,true
PAYPAL,gbr,1,,2018-04-01,194,174,,,true
SAGEPAY,pol,1,1.0,2018-04-01,143,212,,,true
SAGEPAY,ury,1,1.0,2018-04-01,125,628,,,true
PAYPAL,usa,12,1.0,2018-04-01,32,2,4,3,false
SAGEPAY,bel,1,1.0,2018-04-01,985,55,,,false
SAGEPAY,usa,1,1.0,2018-04-01,981,182,,,true
PAYPAL,gbr,1,1.0,2018-04-01,902,2,,,true
PAYPAL,usa,1,1.0,2018-04-01,708,109,,,false
PAYPAL,cze,1,1.0,2018-04-01,648,8,,,true
PAYPAL,gbr,1,1.0,2018-04-01,646,28,,,true
SAGEPAY,usa,1,1.0,2018-04-01,574,,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,535,197,,,true
PAYPAL,usa,1,,2018-04-01,386,140,,,true
SAGEPAY,usa,1,1.0,2018-04-01,301,222,89,8,false
SAGEPAY,usa,12,,2018-04-01,176,258,14,23,false
SAGEPAY,bel,1,1.0,2018-05-01,1015,55,,,false
SAGEPAY,usa,1,1.0,2018-05-01,1011,182,,,true
PAYPAL,gbr,1,1.0,2018-05-01,932,2,,,true
PAYPAL,usa,1,1.0,2018-05-01,738,109,,,false
PAYPAL,cze,1,1.0,2018-05-01,678,8,,,true
PAYPAL,gbr,1,1.0,2018-05-01,676,28,,,true
SAGEPAY,usa,1,1.0,2018-05-01,604,,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,565,197,,,true
PAYPAL,usa,1,,2018-05-01,416,140,,,true
SAGEPAY,usa,1,1.0,2018-05-01,331,230,8,,false
SAGEPAY,usa,12,,2018-05-01,206,281,23,18,false
SAGEPAY,usa,1,1.0,2018-05-01,996,14,,,true
SAGEPAY,ind,1,1.0,2018-05-01,899,149,,,true
SAGEPAY,usa,1,1.0,2018-05-01,795,25,,4,true
SAGEPAY,usa,1,1.0,2018-05-01,783,144,,,true
SAGEPAY,usa,1,,2018-05-01,751,232,,,true
SAGEPAY,ind,1,1.0,2018-05-01,661,8,,,false
PAYPAL,nga,1,,2018-05-01,643,1403,1,,true
PAYPAL,esp,6,,2018-05-01,402,205,,,true
PAYPAL,lva,1,1.0,2018-05-01,388,120,,,true
SAGEPAY,che,6,,2018-05-01,182,1569,84,,false
SAGEPAY,can,6,1.0,2018-05-01,52,93,13,10,false
SAGEPAY,bel,1,1.0,2018-06-01,1046,55,,2,false
SAGEPAY,usa,1,1.0,2018-06-01,1042,182,,,true
PAYPAL,gbr,1,1.0,2018-06-01,963,2,,,true
PAYPAL,usa,1,1.0,2018-06-01,769,109,,,false
PAYPAL,cze,1,1.0,2018-06-01,709,8,,,true
PAYPAL,gbr,1,1.0,2018-06-01,707,28,,,true
SAGEPAY,usa,1,1.0,2018-06-01,635,,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,596,197,,,true
PAYPAL,usa,1,,2018-06-01,447,140,,,true
SAGEPAY,usa,1,1.0,2018-06-01,362,230,,,false
SAGEPAY,usa,12,,2018-06-01,237,299,18,8,false
SAGEPAY,irl,1,1.0,2018-03-01,923,188,2,2,true
SAGEPAY,ind,1,1.0,2018-03-01,865,273,,,true
SAGEPAY,usa,1,1.0,2018-03-01,711,266,,,true
SAGEPAY,usa,1,1.0,2018-03-01,703,94,,,false
PAYPAL,gbr,1,,2018-03-01,573,135,,,true
PAYPAL,aus,1,1.0,2018-03-01,557,11,,,true
SAGEPAY,usa,6,1.0,2018-03-01,376,135,,,true
PAYPAL,gbr,1,,2018-03-01,163,174,,,true
SAGEPAY,pol,1,1.0,2018-03-01,112,212,,,true
SAGEPAY,ury,1,1.0,2018-03-01,94,628,71,,true
PAYPAL,usa,12,1.0,2018-03-01,1,,,4,false
SAGEPAY,ind,1,1.0,2018-05-01,1014,268,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1012,207,,,true
PAYPAL,ind,1,1.0,2018-05-01,973,623,,,true
OFFLINE,deu,12,1.0,2018-05-01,949,9,,,true
PAYPAL,swe,1,1.0,2018-05-01,884,59,,,true
SAGEPAY,usa,1,1.0,2018-05-01,796,637,17,49,false
SAGEPAY,pol,1,1.0,2018-05-01,697,41,,,true
PAYPAL,usa,1,1.0,2018-05-01,559,9,,,true
PAYPAL,gbr,1,,2018-05-01,504,277,,,true
PAYPAL,gbr,1,,2018-05-01,413,277,,,true
SAGEPAY,usa,1,1.0,2018-05-01,160,12,,,true
SAGEPAY,tur,1,1.0,2018-02-01,735,112,,,false
SAGEPAY,usa,1,1.0,2018-02-01,720,48,,,true
SAGEPAY,usa,1,1.0,2018-02-01,684,194,,,true
SAGEPAY,ind,1,1.0,2018-02-01,652,10,,,true
SAGEPAY,usa,1,1.0,2018-02-01,490,49,,,true
PAYPAL,gbr,1,1.0,2018-02-01,475,113,,,true
PAYPAL,usa,1,1.0,2018-02-01,457,59,,,true
SAGEPAY,usa,6,,2018-02-01,383,136,,,true
PAYPAL,usa,6,,2018-02-01,363,72,,,false
PAYPAL,swe,1,1.0,2018-02-01,108,566,,,true
SAGEPAY,rou,1,,2018-02-01,50,436,165,41,false
SAGEPAY,usa,1,1.0,2018-06-01,1027,14,,,true
SAGEPAY,ind,1,1.0,2018-06-01,930,149,,,true
SAGEPAY,usa,1,1.0,2018-06-01,826,29,4,,true
SAGEPAY,usa,1,1.0,2018-06-01,814,144,,,true
SAGEPAY,usa,1,,2018-06-01,782,232,,,true
SAGEPAY,ind,1,1.0,2018-06-01,692,8,,,false
PAYPAL,nga,1,,2018-06-01,674,1403,,5,true
PAYPAL,esp,6,,2018-06-01,433,205,,,true
PAYPAL,lva,1,1.0,2018-06-01,419,120,,,true
SAGEPAY,che,6,,2018-06-01,213,1569,,,true
SAGEPAY,can,6,1.0,2018-06-01,83,103,10,,false
SAGEPAY,bel,1,1.0,2018-02-01,926,55,,,false
SAGEPAY,usa,1,1.0,2018-02-01,922,182,,,true
PAYPAL,gbr,1,1.0,2018-02-01,843,2,,,true
PAYPAL,usa,1,1.0,2018-02-01,649,109,,,false
PAYPAL,cze,1,1.0,2018-02-01,589,8,,,true
PAYPAL,gbr,1,1.0,2018-02-01,587,28,,,true
SAGEPAY,usa,1,1.0,2018-02-01,515,,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,476,197,,,true
PAYPAL,usa,1,,2018-02-01,327,140,,,true
SAGEPAY,usa,1,1.0,2018-02-01,242,120,,13,false
SAGEPAY,usa,12,,2018-02-01,117,236,,8,false
SAGEPAY,bel,1,1.0,2018-03-01,937,131,,,false
SAGEPAY,can,1,1.0,2018-03-01,878,289,,,true
PAYPAL,usa,1,1.0,2018-03-01,725,7,,,true
PAYPAL,col,1,1.0,2018-03-01,696,333,,,true
SAGEPAY,irl,1,1.0,2018-03-01,589,63,,,true
PAYPAL,usa,1,,2018-03-01,513,204,,,true
SAGEPAY,usa,1,1.0,2018-03-01,455,91,,,true
PAYPAL,can,6,,2018-03-01,395,520,,,true
PAYPAL,isr,1,1.0,2018-03-01,147,46,,,true
PAYPAL,che,6,1.0,2018-03-01,11,52,52,93,false
SAGEPAY,gbr,1,1.0,2018-03-01,7,65,65,1,false
SAGEPAY,bel,1,1.0,2018-04-01,968,131,,,false
SAGEPAY,can,1,1.0,2018-04-01,909,289,,,true
PAYPAL,usa,1,1.0,2018-04-01,756,7,,,true
PAYPAL,col,1,1.0,2018-04-01,726,333,,,true
SAGEPAY,irl,1,1.0,2018-04-01,620,63,,,true
PAYPAL,usa,1,,2018-04-01,544,204,,,true
SAGEPAY,usa,1,1.0,2018-04-01,486,91,,,true
PAYPAL,can,6,,2018-04-01,426,520,,,true
PAYPAL,isr,1,1.0,2018-04-01,177,46,,,true
PAYPAL,che,6,1.0,2018-04-01,42,134,93,31,false
SAGEPAY,gbr,1,1.0,2018-04-01,37,66,1,,false
SAGEPAY,can,1,1.0,2018-05-01,1005,314,,,false
PAYPAL,gbr,1,,2018-05-01,841,277,,,true
SAGEPAY,ind,1,,2018-05-01,822,18,,,true
SAGEPAY,usa,1,1.0,2018-05-01,772,5,,,true
SAGEPAY,nor,1,1.0,2018-05-01,757,5,,,true
SAGEPAY,can,1,1.0,2018-05-01,647,123,,,true
PAYPAL,usa,1,1.0,2018-05-01,572,1642,33,33,false
SAGEPAY,usa,6,,2018-05-01,509,28,,,true
SAGEPAY,usa,1,1.0,2018-05-01,453,444,,,true
SAGEPAY,ind,1,1.0,2018-05-01,437,418,,,true
SAGEPAY,usa,1,,2018-05-01,309,253,,,true
SAGEPAY,bel,1,1.0,2018-06-01,1029,131,,,false
SAGEPAY,can,1,1.0,2018-06-01,970,289,,,true
PAYPAL,usa,1,1.0,2018-06-01,817,7,,,true
PAYPAL,col,1,1.0,2018-06-01,787,333,,,true
SAGEPAY,irl,1,1.0,2018-06-01,681,63,,,true
PAYPAL,usa,1,,2018-06-01,605,204,,,true
SAGEPAY,usa,1,1.0,2018-06-01,547,91,,,true
PAYPAL,can,6,,2018-06-01,487,520,,,true
PAYPAL,isr,1,1.0,2018-06-01,238,46,,,true
PAYPAL,che,6,1.0,2018-06-01,103,189,13,15,false
SAGEPAY,gbr,1,1.0,2018-06-01,98,66,,,true
SAGEPAY,can,1,1.0,2018-02-01,916,314,,,false
PAYPAL,gbr,1,,2018-02-01,752,277,,,true
SAGEPAY,ind,1,,2018-02-01,733,18,,,true
SAGEPAY,usa,1,1.0,2018-02-01,683,5,,,true
SAGEPAY,nor,1,1.0,2018-02-01,668,5,,,true
SAGEPAY,can,1,1.0,2018-02-01,558,123,,,true
PAYPAL,usa,1,1.0,2018-02-01,483,1506,19,53,false
SAGEPAY,usa,6,,2018-02-01,420,28,,,true
SAGEPAY,usa,1,1.0,2018-02-01,364,444,,,true
SAGEPAY,ind,1,1.0,2018-02-01,348,418,,,true
SAGEPAY,usa,1,,2018-02-01,220,253,,,true
SAGEPAY,can,1,1.0,2018-03-01,944,314,,,false
PAYPAL,gbr,1,,2018-03-01,780,277,,,true
SAGEPAY,ind,1,,2018-03-01,761,18,,,true
SAGEPAY,usa,1,1.0,2018-03-01,711,5,,,true
SAGEPAY,nor,1,1.0,2018-03-01,696,5,,,true
SAGEPAY,can,1,1.0,2018-03-01,586,123,,,true
PAYPAL,usa,1,1.0,2018-03-01,511,1557,53,55,false
SAGEPAY,usa,6,,2018-03-01,448,28,,,true
SAGEPAY,usa,1,1.0,2018-03-01,392,444,,,true
SAGEPAY,ind,1,1.0,2018-03-01,376,418,,,true
SAGEPAY,usa,1,,2018-03-01,248,253,,,true
SAGEPAY,can,1,1.0,2018-04-01,975,314,,,false
PAYPAL,gbr,1,,2018-04-01,811,277,,,true
SAGEPAY,ind,1,,2018-04-01,792,18,,,true
SAGEPAY,usa,1,1.0,2018-04-01,742,5,,,true
SAGEPAY,nor,1,1.0,2018-04-01,727,5,,,true
SAGEPAY,can,1,1.0,2018-04-01,617,123,,,true
PAYPAL,usa,1,1.0,2018-04-01,542,1614,55,33,false
SAGEPAY,usa,6,,2018-04-01,479,28,,,true
SAGEPAY,usa,1,1.0,2018-04-01,423,444,,,true
SAGEPAY,ind,1,1.0,2018-04-01,407,418,,,true
SAGEPAY,usa,1,,2018-04-01,279,253,,,true
SAGEPAY,bel,1,1.0,2018-05-01,998,131,,,false
SAGEPAY,can,1,1.0,2018-05-01,939,289,,,true
PAYPAL,usa,1,1.0,2018-05-01,786,7,,,true
PAYPAL,col,1,1.0,2018-05-01,756,333,,,true
SAGEPAY,irl,1,1.0,2018-05-01,650,63,,,true
PAYPAL,usa,1,,2018-05-01,574,204,,,true
SAGEPAY,usa,1,1.0,2018-05-01,516,91,,,true
PAYPAL,can,6,,2018-05-01,456,520,,,true
PAYPAL,isr,1,1.0,2018-05-01,207,46,,,true
PAYPAL,che,6,1.0,2018-05-01,72,176,31,13,false
SAGEPAY,gbr,1,1.0,2018-05-01,67,66,,,false
SAGEPAY,can,1,1.0,2018-06-01,1036,314,,,false
PAYPAL,gbr,1,,2018-06-01,872,277,,,true
SAGEPAY,ind,1,,2018-06-01,853,18,,,true
SAGEPAY,usa,1,1.0,2018-06-01,803,5,,,true
SAGEPAY,nor,1,1.0,2018-06-01,788,5,,,true
SAGEPAY,can,1,1.0,2018-06-01,678,123,,,true
PAYPAL,usa,1,1.0,2018-06-01,603,1680,33,4,false
SAGEPAY,usa,6,,2018-06-01,540,28,,,true
SAGEPAY,usa,1,1.0,2018-06-01,484,444,,,true
SAGEPAY,ind,1,1.0,2018-06-01,468,418,,,true
SAGEPAY,usa,1,,2018-06-01,340,253,,,true
SAGEPAY,ind,1,1.0,2018-02-01,925,268,,,true
SAGEPAY,usa,1,1.0,2018-02-01,923,207,,,true
PAYPAL,ind,1,1.0,2018-02-01,884,623,,,true
OFFLINE,deu,12,1.0,2018-02-01,860,9,,,true
PAYPAL,swe,1,1.0,2018-02-01,795,59,,,true
SAGEPAY,usa,1,1.0,2018-02-01,707,616,6,4,false
SAGEPAY,pol,1,1.0,2018-02-01,608,41,,,true
PAYPAL,usa,1,1.0,2018-02-01,470,9,,,true
PAYPAL,gbr,1,,2018-02-01,415,277,,,true
PAYPAL,gbr,1,,2018-02-01,324,277,,,true
SAGEPAY,usa,1,1.0,2018-02-01,71,12,,,false
SAGEPAY,ind,1,1.0,2018-04-01,984,268,,,true
SAGEPAY,usa,1,1.0,2018-04-01,982,207,,,true
PAYPAL,ind,1,1.0,2018-04-01,943,623,,,true
OFFLINE,deu,12,1.0,2018-04-01,919,9,,,true
PAYPAL,swe,1,1.0,2018-04-01,854,59,,,true
SAGEPAY,usa,1,1.0,2018-04-01,766,620,,17,false
SAGEPAY,pol,1,1.0,2018-04-01,667,41,,,true
PAYPAL,usa,1,1.0,2018-04-01,529,9,,,true
PAYPAL,gbr,1,,2018-04-01,474,277,,,true
PAYPAL,gbr,1,,2018-04-01,383,277,,,true
SAGEPAY,usa,1,1.0,2018-04-01,130,12,,,true
SAGEPAY,ind,1,1.0,2018-03-01,953,268,,,true
SAGEPAY,usa,1,1.0,2018-03-01,951,207,,,true
PAYPAL,ind,1,1.0,2018-03-01,912,623,,,true
OFFLINE,deu,12,1.0,2018-03-01,888,9,,,true
PAYPAL,swe,1,1.0,2018-03-01,823,59,,,true
SAGEPAY,usa,1,1.0,2018-03-01,735,620,4,,false
SAGEPAY,pol,1,1.0,2018-03-01,636,41,,,true
PAYPAL,usa,1,1.0,2018-03-01,498,9,,,true
PAYPAL,gbr,1,,2018-03-01,443,277,,,true
PAYPAL,gbr,1,,2018-03-01,352,277,,,true
SAGEPAY,usa,1,1.0,2018-03-01,99,12,,,false
SAGEPAY,tur,1,1.0,2018-03-01,763,112,,,false
SAGEPAY,usa,1,1.0,2018-03-01,748,48,,,true
SAGEPAY,usa,1,1.0,2018-03-01,712,194,,,true
SAGEPAY,ind,1,1.0,2018-03-01,680,10,,,true
SAGEPAY,usa,1,1.0,2018-03-01,518,49,,,true
PAYPAL,gbr,1,1.0,2018-03-01,503,113,,,true
PAYPAL,usa,1,1.0,2018-03-01,485,59,,,true
SAGEPAY,usa,6,,2018-03-01,411,136,,,true
PAYPAL,usa,6,,2018-03-01,391,72,,,true
PAYPAL,swe,1,1.0,2018-03-01,136,566,,,true
SAGEPAY,rou,1,,2018-03-01,78,489,41,,true
SAGEPAY,tur,1,1.0,2018-04-01,794,112,,,false
SAGEPAY,usa,1,1.0,2018-04-01,779,48,,,true
SAGEPAY,usa,1,1.0,2018-04-01,743,194,,,true
SAGEPAY,ind,1,1.0,2018-04-01,711,10,,,true
SAGEPAY,usa,1,1.0,2018-04-01,549,49,,,true
PAYPAL,gbr,1,1.0,2018-04-01,534,113,,,true
PAYPAL,usa,1,1.0,2018-04-01,516,59,,,true
SAGEPAY,usa,6,,2018-04-01,442,136,,,true
PAYPAL,usa,6,,2018-04-01,422,72,,,true
PAYPAL,swe,1,1.0,2018-04-01,167,566,,,true
SAGEPAY,rou,1,,2018-04-01,109,489,,,true
OFFLINE,deu,12,1.0,2018-06-01,980,,,,true
SAGEPAY,ind,1,,2018-06-01,882,514,,,false
SAGEPAY,usa,1,1.0,2018-06-01,845,13,,,true
PAYPAL,per,1,1.0,2018-06-01,766,478,,,true
SAGEPAY,usa,1,,2018-06-01,747,44,,,true
PAYPAL,mex,1,1.0,2018-06-01,703,87,,,true
PAYPAL,usa,1,1.0,2018-06-01,649,15,,,true
PAYPAL,mex,1,1.0,2018-06-01,637,5,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,577,10,,,false
PAYPAL,can,6,1.0,2018-06-01,75,5,,,false
SAGEPAY,col,1,1.0,2018-06-01,14,33,33,6,false
PAYPAL,gbr,1,1.0,2018-04-01,950,1,,,true
PAYPAL,gbr,1,1.0,2018-04-01,837,53,,,true
SAGEPAY,usa,1,,2018-04-01,795,548,,,false
PAYPAL,can,1,,2018-04-01,771,129,,,true
SAGEPAY,usa,1,1.0,2018-04-01,700,711,,,true
PAYPAL,usa,1,1.0,2018-04-01,680,59,,,true
SAGEPAY,usa,1,1.0,2018-04-01,605,66,,,true
SAGEPAY,hrv,1,1.0,2018-04-01,545,12,,,false
PAYPAL,isr,1,,2018-04-01,523,202,,,true
PAYPAL,usa,1,1.0,2018-04-01,521,39,,,true
SAGEPAY,ind,1,,2018-04-01,160,211,,13,true
PAYPAL,gbr,1,1.0,2018-05-01,980,1,,,true
PAYPAL,gbr,1,1.0,2018-05-01,867,53,,,true
SAGEPAY,usa,1,,2018-05-01,825,548,,,false
PAYPAL,can,1,,2018-05-01,801,129,,,true
SAGEPAY,usa,1,1.0,2018-05-01,730,711,,,true
PAYPAL,usa,1,1.0,2018-05-01,710,59,,,true
SAGEPAY,usa,1,1.0,2018-05-01,635,66,,,true
SAGEPAY,hrv,1,1.0,2018-05-01,575,12,,,false
PAYPAL,isr,1,,2018-05-01,553,202,,,true
PAYPAL,usa,1,1.0,2018-05-01,551,39,,,true
SAGEPAY,ind,1,,2018-05-01,190,224,13,,true
PAYPAL,gbr,1,1.0,2018-06-01,1011,1,,,true
PAYPAL,gbr,1,1.0,2018-06-01,898,53,,,true
SAGEPAY,usa,1,,2018-06-01,856,548,,,false
PAYPAL,can,1,,2018-06-01,832,129,,,true
SAGEPAY,usa,1,1.0,2018-06-01,761,711,,,true
PAYPAL,usa,1,1.0,2018-06-01,741,59,,,true
SAGEPAY,usa,1,1.0,2018-06-01,666,66,,,true
SAGEPAY,hrv,1,1.0,2018-06-01,606,12,,,false
PAYPAL,isr,1,,2018-06-01,584,202,,,true
PAYPAL,usa,1,1.0,2018-06-01,582,39,,,true
SAGEPAY,ind,1,,2018-06-01,221,224,,,true
PAYPAL,gbr,1,1.0,2018-02-01,891,1,,,true
PAYPAL,gbr,1,1.0,2018-02-01,778,53,,,true
SAGEPAY,usa,1,,2018-02-01,736,548,,,false
PAYPAL,can,1,,2018-02-01,713,129,,,true
SAGEPAY,usa,1,1.0,2018-02-01,641,711,,,true
PAYPAL,usa,1,1.0,2018-02-01,621,59,,,true
SAGEPAY,usa,1,1.0,2018-02-01,546,66,,,true
SAGEPAY,hrv,1,1.0,2018-02-01,486,12,,,false
PAYPAL,isr,1,,2018-02-01,464,202,,,true
PAYPAL,usa,1,1.0,2018-02-01,462,39,,,true
SAGEPAY,ind,1,,2018-02-01,101,211,,,true
PAYPAL,gbr,1,1.0,2018-03-01,919,1,,,true
PAYPAL,gbr,1,1.0,2018-03-01,806,53,,,true
SAGEPAY,usa,1,,2018-03-01,764,548,,,false
PAYPAL,can,1,,2018-03-01,741,129,,,true
SAGEPAY,usa,1,1.0,2018-03-01,669,711,,,true
PAYPAL,usa,1,1.0,2018-03-01,649,59,,,true
SAGEPAY,usa,1,1.0,2018-03-01,574,66,,,true
SAGEPAY,hrv,1,1.0,2018-03-01,514,12,,,false
PAYPAL,isr,1,,2018-03-01,492,202,,,true
PAYPAL,usa,1,1.0,2018-03-01,490,39,,,true
SAGEPAY,ind,1,,2018-03-01,129,211,,,true
PAYPAL,usa,1,1.0,2018-02-01,869,31,,,true
PAYPAL,can,1,1.0,2018-02-01,822,129,,,true
SAGEPAY,mys,1,1.0,2018-02-01,798,52,,,false
OFFLINE,USA,1,1.0,2018-02-01,715,3,,,true
SAGEPAY,kor,1,,2018-02-01,666,134,,,true
PAYPAL,rou,1,,2018-02-01,621,552,,,true
PAYPAL,can,1,,2018-02-01,613,129,,,true
SAGEPAY,usa,1,1.0,2018-02-01,530,20,,,false
SAGEPAY,rus,1,1.0,2018-02-01,527,1,,,true
SAGEPAY,gbr,6,,2018-02-01,147,266,,,false
PAYPAL,usa,1,,2018-02-01,114,520,,,true
PAYPAL,usa,1,1.0,2018-05-01,957,31,,,true
PAYPAL,can,1,1.0,2018-05-01,911,129,,,true
SAGEPAY,mys,1,1.0,2018-05-01,887,52,,,false
OFFLINE,USA,1,1.0,2018-05-01,803,3,,,true
SAGEPAY,kor,1,,2018-05-01,755,134,,,true
PAYPAL,rou,1,,2018-05-01,710,552,,,true
PAYPAL,can,1,,2018-05-01,702,129,,,true
SAGEPAY,usa,1,1.0,2018-05-01,619,20,,,true
SAGEPAY,rus,1,1.0,2018-05-01,616,1,,,true
SAGEPAY,gbr,6,,2018-05-01,236,266,,2,false
PAYPAL,usa,1,,2018-05-01,203,520,,,true
PAYPAL,usa,1,1.0,2018-06-01,988,31,,,true
PAYPAL,can,1,1.0,2018-06-01,942,129,,,true
SAGEPAY,mys,1,1.0,2018-06-01,918,52,,,false
OFFLINE,USA,1,1.0,2018-06-01,834,3,,,true
SAGEPAY,kor,1,,2018-06-01,786,134,,,true
PAYPAL,rou,1,,2018-06-01,741,552,,,true
PAYPAL,can,1,,2018-06-01,733,129,,,true
SAGEPAY,usa,1,1.0,2018-06-01,650,20,,,true
SAGEPAY,rus,1,1.0,2018-06-01,647,1,,,true
SAGEPAY,gbr,6,,2018-06-01,267,268,2,,false
PAYPAL,usa,1,,2018-06-01,234,520,,,true
PAYPAL,usa,1,1.0,2018-03-01,897,31,,,true
PAYPAL,can,1,1.0,2018-03-01,850,129,,,true
SAGEPAY,mys,1,1.0,2018-03-01,826,52,,,false
OFFLINE,USA,1,1.0,2018-03-01,743,3,,,true
SAGEPAY,kor,1,,2018-03-01,694,134,,,true
PAYPAL,rou,1,,2018-03-01,649,552,,,true
PAYPAL,can,1,,2018-03-01,641,129,,,true
SAGEPAY,usa,1,1.0,2018-03-01,558,20,,,true
SAGEPAY,rus,1,1.0,2018-03-01,555,1,,,true
SAGEPAY,gbr,6,,2018-03-01,175,266,,,false
PAYPAL,usa,1,,2018-03-01,142,520,,,true
PAYPAL,usa,1,1.0,2018-04-01,927,31,,,true
PAYPAL,can,1,1.0,2018-04-01,881,129,,,true
SAGEPAY,mys,1,1.0,2018-04-01,857,52,,,false
OFFLINE,USA,1,1.0,2018-04-01,773,3,,,true
SAGEPAY,kor,1,,2018-04-01,725,134,,,true
PAYPAL,rou,1,,2018-04-01,680,552,,,true
PAYPAL,can,1,,2018-04-01,672,129,,,true
SAGEPAY,usa,1,1.0,2018-04-01,589,20,,,true
SAGEPAY,rus,1,1.0,2018-04-01,586,1,,,true
SAGEPAY,gbr,6,,2018-04-01,206,266,,,false
PAYPAL,usa,1,,2018-04-01,173,520,,,true
SAGEPAY,usa,1,1.0,2018-02-01,843,50,,,true
SAGEPAY,ind,1,1.0,2018-02-01,740,236,,,true
SAGEPAY,usa,1,,2018-02-01,623,159,,,false
SAGEPAY,ind,1,1.0,2018-02-01,613,423,,,true
SAGEPAY,usa,1,1.0,2018-02-01,601,35,,,false
PAYPAL,ind,1,1.0,2018-02-01,510,46,,,true
SAGEPAY,usa,6,1.0,2018-02-01,348,1017,41,46,false
SAGEPAY,usa,6,1.0,2018-02-01,341,34,5,,false
PAYPAL,che,6,1.0,2018-02-01,335,1304,98,114,true
SAGEPAY,are,6,1.0,2018-02-01,98,65,,,false
SAGEPAY,usa,1,1.0,2018-03-01,871,50,,,true
SAGEPAY,ind,1,1.0,2018-03-01,768,236,,,true
SAGEPAY,usa,1,,2018-03-01,651,159,,,false
SAGEPAY,ind,1,1.0,2018-03-01,641,423,,,true
SAGEPAY,usa,1,1.0,2018-03-01,629,35,,,false
PAYPAL,ind,1,1.0,2018-03-01,538,46,,,true
SAGEPAY,usa,6,1.0,2018-03-01,376,1063,46,,true
SAGEPAY,usa,6,1.0,2018-03-01,369,34,,7,false
PAYPAL,che,6,1.0,2018-03-01,363,1407,114,67,true
SAGEPAY,are,6,1.0,2018-03-01,126,65,,,false
SAGEPAY,usa,1,1.0,2018-03-01,949,1261,279,25,true
SAGEPAY,usa,1,1.0,2018-03-01,903,1,,,true
SAGEPAY,swe,1,,2018-03-01,737,352,3,1,false
SAGEPAY,ind,1,1.0,2018-03-01,732,468,,,true
SAGEPAY,ind,1,1.0,2018-03-01,641,47,,,true
PAYPAL,aus,1,1.0,2018-03-01,587,31,,,true
SAGEPAY,usa,6,1.0,2018-03-01,320,135,,,false
PAYPAL,gbr,6,,2018-03-01,262,237,,3,false
SAGEPAY,usa,6,1.0,2018-03-01,211,55,,1,false
PAYPAL,nld,6,1.0,2018-03-01,120,202,74,,false
SAGEPAY,aus,1,1.0,2018-04-01,807,61,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,802,104,,,true
SAGEPAY,nzl,1,1.0,2018-04-01,716,100,,,true
PAYPAL,gbr,1,1.0,2018-04-01,663,75,,,true
PAYPAL,usa,1,1.0,2018-04-01,525,109,,,true
SAGEPAY,usa,1,1.0,2018-04-01,524,438,22,3,false
SAGEPAY,usa,12,1.0,2018-04-01,363,32,,,false
PAYPAL,chl,6,,2018-04-01,326,770,,537,false
SAGEPAY,usa,1,,2018-04-01,250,347,66,2,false
SAGEPAY,svn,12,1.0,2018-04-01,26,9,9,5,false
SAGEPAY,aus,1,1.0,2018-05-01,837,61,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,832,104,,,true
SAGEPAY,nzl,1,1.0,2018-05-01,746,100,,,true
PAYPAL,gbr,1,1.0,2018-05-01,693,75,,,true
PAYPAL,usa,1,1.0,2018-05-01,555,109,,,true
SAGEPAY,usa,1,1.0,2018-05-01,554,441,3,,false
SAGEPAY,usa,12,1.0,2018-05-01,393,32,,,false
PAYPAL,chl,6,,2018-05-01,356,1247,537,459,false
SAGEPAY,usa,1,,2018-05-01,280,349,2,,false
SAGEPAY,svn,12,1.0,2018-05-01,56,14,5,,false
SAGEPAY,usa,1,1.0,2018-02-01,921,962,468,279,true
SAGEPAY,usa,1,1.0,2018-02-01,875,1,,,true
SAGEPAY,swe,1,,2018-02-01,709,349,6,3,false
SAGEPAY,ind,1,1.0,2018-02-01,704,468,,,true
SAGEPAY,ind,1,1.0,2018-02-01,613,47,,,true
PAYPAL,aus,1,1.0,2018-02-01,559,31,,,true
SAGEPAY,usa,6,1.0,2018-02-01,292,135,,,false
PAYPAL,gbr,6,,2018-02-01,234,237,2,,false
SAGEPAY,usa,6,1.0,2018-02-01,183,55,1,,false
PAYPAL,nld,6,1.0,2018-02-01,92,128,,74,false
SAGEPAY,can,1,1.0,2018-03-01,842,38,,,true
SAGEPAY,usa,1,1.0,2018-03-01,726,11,,,true
SAGEPAY,usa,1,1.0,2018-03-01,690,515,,,true
PAYPAL,usa,1,1.0,2018-03-01,616,6,,,true
PAYPAL,bel,1,1.0,2018-03-01,581,103,,,true
SAGEPAY,ind,1,1.0,2018-03-01,513,32,,,false
