payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,chl,1,1.0,2018-06-01,928,641,,,true
SAGEPAY,zaf,1,1.0,2018-06-01,838,491,,,true
PAYPAL,usa,1,1.0,2018-06-01,673,349,,,true
SAGEPAY,bra,1,1.0,2018-06-01,584,299,37,19,true
SAGEPAY,ind,1,1.0,2018-06-01,413,69,,,true
SAGEPAY,ind,1,1.0,2018-06-01,394,291,,12,false
PAYPAL,can,6,1.0,2018-06-01,274,19,,14,false
SAGEPAY,aus,1,1.0,2018-06-01,173,55,,,true
PAYPAL,gbr,1,1.0,2018-05-01,979,387,,,true
PAYPAL,usa,1,1.0,2018-05-01,889,176,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,845,739,,,true
SAGEPAY,usa,1,1.0,2018-05-01,802,565,,,false
PAYPAL,gbr,1,1.0,2018-05-01,689,250,,,true
SAGEPAY,usa,12,,2018-05-01,650,389,4,64,false
SAGEPAY,usa,1,1.0,2018-05-01,579,184,,,true
SAGEPAY,gbr,12,1.0,2018-05-01,156,114,2,2,false
SAGEPAY,usa,1,1.0,2018-02-01,908,275,,,true
SAGEPAY,ind,1,1.0,2018-02-01,857,118,,,true
SAGEPAY,usa,6,,2018-02-01,838,806,11,3,false
SAGEPAY,ind,1,1.0,2018-02-01,568,102,,,true
PAYPAL,usa,1,1.0,2018-02-01,534,84,,,true
SAGEPAY,usa,1,1.0,2018-02-01,531,45,,,true
PAYPAL,sgp,1,1.0,2018-02-01,476,158,27,,true
PAYPAL,est,6,1.0,2018-02-01,151,226,48,45,false
PAYPAL,usa,1,1.0,2018-02-01,772,330,12,3,true
SAGEPAY,usa,1,1.0,2018-02-01,759,272,,,true
PAYPAL,nga,1,,2018-02-01,522,1402,5,,true
SAGEPAY,mex,1,1.0,2018-02-01,473,101,,,true
SAGEPAY,ind,1,1.0,2018-02-01,384,104,,,true
SAGEPAY,usa,6,1.0,2018-02-01,348,,,,false
SAGEPAY,gbr,12,1.0,2018-02-01,125,9,,,false
SAGEPAY,can,6,1.0,2018-02-01,107,434,88,16,false
OFFLINE,deu,12,1.0,2018-06-01,980,47,,,true
PAYPAL,usa,1,1.0,2018-06-01,928,103,,,true
SAGEPAY,usa,1,1.0,2018-06-01,846,133,,,true
SAGEPAY,deu,1,1.0,2018-06-01,834,32,,,true
SAGEPAY,ind,1,1.0,2018-06-01,822,142,,,true
SAGEPAY,deu,1,1.0,2018-06-01,617,47,,,true
SAGEPAY,ind,12,,2018-06-01,185,317,,,false
SAGEPAY,ind,1,1.0,2018-06-01,20,332,344,246,false
SAGEPAY,tur,1,1.0,2018-03-01,607,199,,,false
PAYPAL,usa,1,1.0,2018-03-01,554,76,1,,true
SAGEPAY,usa,1,1.0,2018-03-01,536,47,,,true
SAGEPAY,usa,1,1.0,2018-03-01,491,136,,,true
SAGEPAY,usa,1,1.0,2018-03-01,473,102,,,true
SAGEPAY,ind,1,1.0,2018-03-01,263,146,,,true
SAGEPAY,idn,1,1.0,2018-03-01,193,724,,155,true
SAGEPAY,usa,12,,2018-03-01,37,32,1,4,false
SAGEPAY,usa,1,1.0,2018-03-01,936,275,,,true
SAGEPAY,ind,1,1.0,2018-03-01,885,118,,,true
SAGEPAY,usa,6,,2018-03-01,866,809,3,3,false
SAGEPAY,ind,1,1.0,2018-03-01,596,102,,,true
PAYPAL,usa,1,1.0,2018-03-01,562,84,,,true
SAGEPAY,usa,1,1.0,2018-03-01,559,45,,,true
PAYPAL,sgp,1,1.0,2018-03-01,504,158,,,true
PAYPAL,est,6,1.0,2018-03-01,179,273,45,46,false
SAGEPAY,tur,1,1.0,2018-02-01,579,199,,,false
PAYPAL,usa,1,1.0,2018-02-01,526,75,2,1,true
SAGEPAY,usa,1,1.0,2018-02-01,508,47,,,true
SAGEPAY,usa,1,1.0,2018-02-01,463,136,,,true
SAGEPAY,usa,1,1.0,2018-02-01,445,102,,,true
SAGEPAY,ind,1,1.0,2018-02-01,235,146,,,true
SAGEPAY,idn,1,1.0,2018-02-01,165,724,,,true
SAGEPAY,usa,12,,2018-02-01,9,32,11,1,false
SAGEPAY,bgr,1,1.0,2018-02-01,741,428,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,740,18,,,false
SAGEPAY,usa,1,,2018-02-01,706,414,,,true
SAGEPAY,usa,1,1.0,2018-02-01,456,169,,,true
PAYPAL,can,1,1.0,2018-02-01,389,90,,,true
SAGEPAY,usa,1,1.0,2018-02-01,285,11,1,4,true
PAYPAL,usa,6,1.0,2018-02-01,169,44,4,,false
SAGEPAY,swe,6,1.0,2018-02-01,127,322,4,4,false
SAGEPAY,can,1,1.0,2018-02-01,854,142,,,true
PAYPAL,mex,1,1.0,2018-02-01,846,66,,,true
SAGEPAY,sgp,12,1.0,2018-02-01,736,607,1,,false
SAGEPAY,ind,1,1.0,2018-02-01,560,10,,,true
SAGEPAY,usa,1,1.0,2018-02-01,520,28,,,true
PAYPAL,fin,1,1.0,2018-02-01,513,18,,,true
SAGEPAY,usa,1,1.0,2018-02-01,512,24,,,true
SAGEPAY,usa,12,1.0,2018-02-01,376,32,11,1,true
SAGEPAY,gbr,12,1.0,2018-03-01,781,1034,,,false
SAGEPAY,usa,1,1.0,2018-03-01,729,14,,,true
SAGEPAY,usa,1,1.0,2018-03-01,658,122,,,false
PAYPAL,aus,1,1.0,2018-03-01,610,195,,,true
SAGEPAY,mex,1,1.0,2018-03-01,594,216,,,true
SAGEPAY,usa,1,1.0,2018-03-01,489,74,,,false
PAYPAL,usa,12,1.0,2018-03-01,306,74,,,false
SAGEPAY,gbr,6,1.0,2018-03-01,115,,,,true
PAYPAL,usa,1,1.0,2018-03-01,800,333,3,51,true
SAGEPAY,usa,1,1.0,2018-03-01,787,272,,,true
PAYPAL,nga,1,,2018-03-01,550,1402,,,true
SAGEPAY,mex,1,1.0,2018-03-01,501,101,,,true
SAGEPAY,ind,1,1.0,2018-03-01,412,104,,,true
SAGEPAY,usa,6,1.0,2018-03-01,376,,,,true
SAGEPAY,gbr,12,1.0,2018-03-01,153,9,,,false
SAGEPAY,can,6,1.0,2018-03-01,135,454,16,,false
SAGEPAY,ita,1,1.0,2018-04-01,980,623,,17,true
PAYPAL,usa,1,1.0,2018-04-01,910,5,,,true
SAGEPAY,ind,1,1.0,2018-04-01,819,43,,,false
SAGEPAY,usa,1,1.0,2018-04-01,710,17,,,true
SAGEPAY,usa,1,1.0,2018-04-01,624,1156,160,,true
SAGEPAY,usa,1,,2018-04-01,534,120,,,true
SAGEPAY,vnm,1,1.0,2018-04-01,528,14,,,false
SAGEPAY,ind,1,1.0,2018-04-01,284,35,,,false
SAGEPAY,usa,1,1.0,2018-04-01,967,275,,,true
SAGEPAY,ind,1,1.0,2018-04-01,916,118,,,true
SAGEPAY,usa,6,,2018-04-01,897,812,3,,false
SAGEPAY,ind,1,1.0,2018-04-01,627,102,,,true
PAYPAL,usa,1,1.0,2018-04-01,593,84,,,true
SAGEPAY,usa,1,1.0,2018-04-01,590,45,,,true
PAYPAL,sgp,1,1.0,2018-04-01,535,158,,,true
PAYPAL,est,6,1.0,2018-04-01,210,319,46,43,false
SAGEPAY,chl,1,1.0,2018-05-01,897,641,,,true
SAGEPAY,zaf,1,1.0,2018-05-01,807,491,,,true
PAYPAL,usa,1,1.0,2018-05-01,642,349,,,true
SAGEPAY,bra,1,1.0,2018-05-01,553,262,,37,true
SAGEPAY,ind,1,1.0,2018-05-01,382,69,,,true
SAGEPAY,ind,1,1.0,2018-05-01,363,291,,,false
PAYPAL,can,6,1.0,2018-05-01,243,19,,,false
SAGEPAY,aus,1,1.0,2018-05-01,142,55,,,true
SAGEPAY,ita,1,1.0,2018-05-01,1010,640,17,16,true
PAYPAL,usa,1,1.0,2018-05-01,940,5,,,true
SAGEPAY,ind,1,1.0,2018-05-01,849,43,,,false
SAGEPAY,usa,1,1.0,2018-05-01,740,17,,,true
SAGEPAY,usa,1,1.0,2018-05-01,654,1156,,,true
SAGEPAY,usa,1,,2018-05-01,564,120,,,true
SAGEPAY,vnm,1,1.0,2018-05-01,558,14,,,false
SAGEPAY,ind,1,1.0,2018-05-01,314,35,,,false
SAGEPAY,gbr,1,1.0,2018-06-01,1043,189,,,true
SAGEPAY,ind,1,1.0,2018-06-01,866,173,,,true
SAGEPAY,usa,1,,2018-06-01,820,621,,,true
SAGEPAY,usa,1,1.0,2018-06-01,784,310,,,false
SAGEPAY,usa,1,1.0,2018-06-01,718,90,,,true
SAGEPAY,usa,1,1.0,2018-06-01,682,5,,,true
SAGEPAY,ind,1,1.0,2018-06-01,605,216,,,true
SAGEPAY,irl,6,,2018-06-01,17,590,202,102,false
SAGEPAY,usa,1,1.0,2018-06-01,1028,275,,,true
SAGEPAY,ind,1,1.0,2018-06-01,977,118,,,true
SAGEPAY,usa,6,,2018-06-01,958,812,,,false
SAGEPAY,ind,1,1.0,2018-06-01,688,102,,,true
PAYPAL,usa,1,1.0,2018-06-01,654,84,,,true
SAGEPAY,usa,1,1.0,2018-06-01,651,45,,,true
PAYPAL,sgp,1,1.0,2018-06-01,596,158,,,true
PAYPAL,est,6,1.0,2018-06-01,271,390,32,73,false
SAGEPAY,gbr,12,1.0,2018-02-01,753,1034,,,false
SAGEPAY,usa,1,1.0,2018-02-01,701,14,,,true
SAGEPAY,usa,1,1.0,2018-02-01,630,122,,,false
PAYPAL,aus,1,1.0,2018-02-01,582,195,,,true
SAGEPAY,mex,1,1.0,2018-02-01,566,216,,,true
SAGEPAY,usa,1,1.0,2018-02-01,461,74,,,false
PAYPAL,usa,12,1.0,2018-02-01,278,74,,,false
SAGEPAY,gbr,6,1.0,2018-02-01,87,,,,true
SAGEPAY,can,1,1.0,2018-02-01,926,458,,,true
SAGEPAY,tur,1,1.0,2018-02-01,686,1,,,false
PAYPAL,gbr,1,1.0,2018-02-01,658,33,,,true
SAGEPAY,svk,1,1.0,2018-02-01,579,11,,,false
PAYPAL,gbr,1,1.0,2018-02-01,519,21,,,true
SAGEPAY,rou,1,1.0,2018-02-01,509,436,165,41,true
SAGEPAY,ind,1,1.0,2018-02-01,465,396,,,true
SAGEPAY,usa,12,,2018-02-01,370,288,,,true
SAGEPAY,chl,1,1.0,2018-02-01,808,641,,,true
SAGEPAY,zaf,1,1.0,2018-02-01,718,491,,,true
PAYPAL,usa,1,1.0,2018-02-01,553,349,,,true
SAGEPAY,bra,1,1.0,2018-02-01,464,262,,,true
SAGEPAY,ind,1,1.0,2018-02-01,293,69,,,true
SAGEPAY,ind,1,1.0,2018-02-01,274,291,,,false
PAYPAL,can,6,1.0,2018-02-01,154,19,,,false
SAGEPAY,aus,1,1.0,2018-02-01,53,55,29,,true
SAGEPAY,pol,1,1.0,2018-02-01,901,395,,,false
SAGEPAY,ind,1,1.0,2018-02-01,740,105,,,true
SAGEPAY,usa,6,1.0,2018-02-01,727,971,,,true
SAGEPAY,usa,1,1.0,2018-02-01,627,10,,,true
SAGEPAY,aus,1,1.0,2018-02-01,463,44,,,true
SAGEPAY,usa,12,1.0,2018-02-01,347,69,,,false
SAGEPAY,usa,1,1.0,2018-02-01,206,534,,,true
PAYPAL,usa,1,,2018-02-01,81,263,4,18,true
SAGEPAY,ita,1,1.0,2018-03-01,949,623,,,true
PAYPAL,usa,1,1.0,2018-03-01,879,5,,,true
SAGEPAY,ind,1,1.0,2018-03-01,788,43,,,false
SAGEPAY,usa,1,1.0,2018-03-01,679,17,,,true
SAGEPAY,usa,1,1.0,2018-03-01,593,977,19,160,true
SAGEPAY,usa,1,,2018-03-01,503,120,,,true
SAGEPAY,vnm,1,1.0,2018-03-01,497,14,,,false
SAGEPAY,ind,1,1.0,2018-03-01,253,35,,,false
SAGEPAY,gbr,12,1.0,2018-04-01,812,1034,,,false
SAGEPAY,usa,1,1.0,2018-04-01,760,14,,,true
SAGEPAY,usa,1,1.0,2018-04-01,689,122,,,false
PAYPAL,aus,1,1.0,2018-04-01,641,195,,,true
SAGEPAY,mex,1,1.0,2018-04-01,624,216,,,true
SAGEPAY,usa,1,1.0,2018-04-01,520,74,,,true
PAYPAL,usa,12,1.0,2018-04-01,337,74,,,false
SAGEPAY,gbr,6,1.0,2018-04-01,146,,,,true
SAGEPAY,usa,1,1.0,2018-05-01,997,275,,,true
SAGEPAY,ind,1,1.0,2018-05-01,946,118,,,true
SAGEPAY,usa,6,,2018-05-01,927,812,,,false
SAGEPAY,ind,1,1.0,2018-05-01,657,102,,,true
PAYPAL,usa,1,1.0,2018-05-01,623,84,,,true
SAGEPAY,usa,1,1.0,2018-05-01,620,45,,,true
PAYPAL,sgp,1,1.0,2018-05-01,565,158,,,true
PAYPAL,est,6,1.0,2018-05-01,240,362,43,32,false
PAYPAL,nld,6,1.0,2018-06-01,982,53,,,true
SAGEPAY,usa,1,1.0,2018-06-01,855,52,,,true
SAGEPAY,usa,6,1.0,2018-06-01,529,131,,2,false
SAGEPAY,pri,1,1.0,2018-06-01,350,36,,,true
SAGEPAY,usa,12,,2018-06-01,322,819,,,false
SAGEPAY,usa,12,,2018-06-01,309,637,,,false
SAGEPAY,usa,12,,2018-06-01,107,244,3,2,false
SAGEPAY,usa,1,1.0,2018-06-01,15,27,27,,false
SAGEPAY,bgr,1,1.0,2018-03-01,769,428,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,768,18,,,false
SAGEPAY,usa,1,,2018-03-01,734,414,,,true
SAGEPAY,usa,1,1.0,2018-03-01,484,169,,,true
PAYPAL,can,1,1.0,2018-03-01,417,90,,,true
SAGEPAY,usa,1,1.0,2018-03-01,313,15,4,,true
PAYPAL,usa,6,1.0,2018-03-01,197,44,,,true
SAGEPAY,swe,6,1.0,2018-03-01,155,326,4,45,false
SAGEPAY,can,1,1.0,2018-03-01,882,142,,,true
PAYPAL,mex,1,1.0,2018-03-01,874,66,,,true
SAGEPAY,sgp,12,1.0,2018-03-01,764,607,,,false
SAGEPAY,ind,1,1.0,2018-03-01,588,10,,,true
SAGEPAY,usa,1,1.0,2018-03-01,548,28,,,true
PAYPAL,fin,1,1.0,2018-03-01,541,18,,,true
SAGEPAY,usa,1,1.0,2018-03-01,540,24,,,true
SAGEPAY,usa,12,1.0,2018-03-01,404,32,1,4,true
SAGEPAY,chl,1,1.0,2018-04-01,867,641,,,true
SAGEPAY,zaf,1,1.0,2018-04-01,777,491,,,true
PAYPAL,usa,1,1.0,2018-04-01,612,349,,,true
SAGEPAY,bra,1,1.0,2018-04-01,523,262,,,true
SAGEPAY,ind,1,1.0,2018-04-01,352,69,,,true
SAGEPAY,ind,1,1.0,2018-04-01,333,291,,,false
PAYPAL,can,6,1.0,2018-04-01,213,19,,,false
SAGEPAY,aus,1,1.0,2018-04-01,112,55,,,true
SAGEPAY,gbr,12,1.0,2018-05-01,842,1034,,,false
SAGEPAY,usa,1,1.0,2018-05-01,790,14,,,true
SAGEPAY,usa,1,1.0,2018-05-01,719,122,,,false
PAYPAL,aus,1,1.0,2018-05-01,671,195,,,true
SAGEPAY,mex,1,1.0,2018-05-01,654,216,,,true
SAGEPAY,usa,1,1.0,2018-05-01,550,74,,,true
PAYPAL,usa,12,1.0,2018-05-01,367,74,,,true
SAGEPAY,gbr,6,1.0,2018-05-01,176,,,,true
SAGEPAY,ita,1,1.0,2018-06-01,1041,656,16,,true
PAYPAL,usa,1,1.0,2018-06-01,971,5,,,true
SAGEPAY,ind,1,1.0,2018-06-01,880,43,,,false
SAGEPAY,usa,1,1.0,2018-06-01,771,17,,,true
SAGEPAY,usa,1,1.0,2018-06-01,685,1156,,,true
SAGEPAY,usa,1,,2018-06-01,595,120,,,true
SAGEPAY,vnm,1,1.0,2018-06-01,589,14,,,false
SAGEPAY,ind,1,1.0,2018-06-01,345,35,,,false
SAGEPAY,usa,1,,2018-02-01,852,414,,,true
SAGEPAY,tur,1,1.0,2018-02-01,747,63,,,true
SAGEPAY,usa,1,1.0,2018-02-01,722,140,,,true
SAGEPAY,ind,1,1.0,2018-02-01,690,33,,,true
SAGEPAY,usa,1,1.0,2018-02-01,681,7,,,true
PAYPAL,can,1,1.0,2018-02-01,650,437,,,true
SAGEPAY,ind,1,1.0,2018-02-01,598,147,,,true
SAGEPAY,ind,1,1.0,2018-02-01,557,260,40,23,true
SAGEPAY,chl,1,1.0,2018-03-01,836,641,,,true
SAGEPAY,zaf,1,1.0,2018-03-01,746,491,,,true
PAYPAL,usa,1,1.0,2018-03-01,581,349,,,true
SAGEPAY,bra,1,1.0,2018-03-01,492,262,,,true
SAGEPAY,ind,1,1.0,2018-03-01,321,69,,,true
SAGEPAY,ind,1,1.0,2018-03-01,302,291,,,false
PAYPAL,can,6,1.0,2018-03-01,182,19,,,false
SAGEPAY,aus,1,1.0,2018-03-01,81,55,,,true
SAGEPAY,usa,1,,2018-03-01,880,414,,,true
SAGEPAY,tur,1,1.0,2018-03-01,775,63,,,true
SAGEPAY,usa,1,1.0,2018-03-01,750,140,,,true
SAGEPAY,ind,1,1.0,2018-03-01,718,33,,,true
SAGEPAY,usa,1,1.0,2018-03-01,709,7,,,true
PAYPAL,can,1,1.0,2018-03-01,678,437,,,true
SAGEPAY,ind,1,1.0,2018-03-01,626,147,,,true
SAGEPAY,ind,1,1.0,2018-03-01,585,281,23,34,true
SAGEPAY,bgr,1,1.0,2018-04-01,800,428,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,799,18,,,false
SAGEPAY,usa,1,,2018-04-01,765,414,,,true
SAGEPAY,usa,1,1.0,2018-04-01,515,169,,,true
PAYPAL,can,1,1.0,2018-04-01,448,90,,,true
SAGEPAY,usa,1,1.0,2018-04-01,344,15,,,true
PAYPAL,usa,6,1.0,2018-04-01,228,44,,,true
SAGEPAY,swe,6,1.0,2018-04-01,186,371,45,6,false
SAGEPAY,usa,1,,2018-02-01,841,10,,,true
PAYPAL,usa,1,1.0,2018-02-01,662,30,,,true
SAGEPAY,nga,1,,2018-02-01,648,1402,5,,true
SAGEPAY,usa,1,,2018-02-01,503,31,,,false
SAGEPAY,ind,1,1.0,2018-02-01,495,706,1,20,true
SAGEPAY,usa,1,1.0,2018-02-01,481,448,18,50,true
SAGEPAY,usa,12,1.0,2018-02-01,162,24,,,false
PAYPAL,usa,6,,2018-02-01,29,11,1,4,false
SAGEPAY,cze,1,1.0,2018-02-01,923,363,,,true
SAGEPAY,usa,1,1.0,2018-02-01,906,407,,,true
PAYPAL,grc,1,1.0,2018-02-01,716,78,,,true
SAGEPAY,aus,1,1.0,2018-02-01,651,37,15,3,true
SAGEPAY,usa,1,1.0,2018-02-01,599,9,,,true
SAGEPAY,ind,1,,2018-02-01,373,177,,,true
SAGEPAY,usa,6,1.0,2018-02-01,350,160,,,true
SAGEPAY,usa,6,1.0,2018-02-01,232,341,,,true
SAGEPAY,ita,1,1.0,2018-02-01,921,623,,,true
PAYPAL,usa,1,1.0,2018-02-01,851,5,,,true
SAGEPAY,ind,1,1.0,2018-02-01,760,43,,,false
SAGEPAY,usa,1,1.0,2018-02-01,651,17,,,true
SAGEPAY,usa,1,1.0,2018-02-01,565,977,,19,true
SAGEPAY,usa,1,,2018-02-01,475,120,,,true
SAGEPAY,vnm,1,1.0,2018-02-01,469,14,,,false
SAGEPAY,ind,1,1.0,2018-02-01,225,35,,,false
SAGEPAY,usa,1,1.0,2018-02-01,710,75,,,true
SAGEPAY,usa,1,1.0,2018-02-01,509,78,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,467,21,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,460,70,,,true
PAYPAL,aus,1,1.0,2018-02-01,392,,,,true
SAGEPAY,usa,1,1.0,2018-02-01,111,460,95,51,false
PAYPAL,ita,1,1.0,2018-02-01,85,43,,,false
PAYPAL,usa,1,,2018-02-01,27,940,66,36,false
PAYPAL,esp,1,,2018-03-01,811,205,,,true
SAGEPAY,ind,1,1.0,2018-03-01,740,114,,,true
SAGEPAY,usa,1,1.0,2018-03-01,700,93,,,true
SAGEPAY,usa,1,1.0,2018-03-01,502,18,,,false
SAGEPAY,rou,1,1.0,2018-03-01,477,336,5,,false
SAGEPAY,usa,6,,2018-03-01,396,272,,,true
PAYPAL,esp,1,1.0,2018-03-01,289,21,,,true
PAYPAL,usa,1,1.0,2018-03-01,27,95,82,220,false
SAGEPAY,can,1,1.0,2018-03-01,954,458,,,true
SAGEPAY,tur,1,1.0,2018-03-01,714,1,,,false
PAYPAL,gbr,1,1.0,2018-03-01,686,33,,,true
SAGEPAY,svk,1,1.0,2018-03-01,607,11,,,false
PAYPAL,gbr,1,1.0,2018-03-01,547,21,,,true
SAGEPAY,rou,1,1.0,2018-03-01,537,489,41,,true
SAGEPAY,ind,1,1.0,2018-03-01,493,396,,,true
SAGEPAY,usa,12,,2018-03-01,398,288,,,true
SAGEPAY,usa,1,1.0,2018-03-01,738,75,,,true
SAGEPAY,usa,1,1.0,2018-03-01,537,78,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,495,21,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,488,70,,,true
PAYPAL,aus,1,1.0,2018-03-01,420,,,,true
SAGEPAY,usa,1,1.0,2018-03-01,139,516,51,40,false
PAYPAL,ita,1,1.0,2018-03-01,113,43,,,false
PAYPAL,usa,1,,2018-03-01,55,976,36,1,false
SAGEPAY,deu,1,1.0,2018-05-01,1015,151,,,true
SAGEPAY,usa,1,1.0,2018-05-01,991,130,,,true
PAYPAL,usa,1,1.0,2018-05-01,840,34,,,true
SAGEPAY,ind,1,1.0,2018-05-01,761,89,,,true
SAGEPAY,ind,1,1.0,2018-05-01,720,92,,,true
SAGEPAY,usa,1,1.0,2018-05-01,720,41,,,true
SAGEPAY,can,1,1.0,2018-05-01,651,63,,,true
SAGEPAY,swe,1,,2018-05-01,11,128,18,2,false
SAGEPAY,cze,1,1.0,2018-03-01,951,363,,,true
SAGEPAY,usa,1,1.0,2018-03-01,934,407,,,true
PAYPAL,grc,1,1.0,2018-03-01,744,78,,,true
SAGEPAY,aus,1,1.0,2018-03-01,679,40,3,2,true
SAGEPAY,usa,1,1.0,2018-03-01,627,9,,,true
SAGEPAY,ind,1,,2018-03-01,401,177,,,true
SAGEPAY,usa,6,1.0,2018-03-01,378,160,,,true
SAGEPAY,usa,6,1.0,2018-03-01,260,341,,,true
SAGEPAY,pol,1,1.0,2018-03-01,936,258,,,true
SAGEPAY,usa,1,1.0,2018-03-01,916,70,,4,true
PAYPAL,aus,1,1.0,2018-03-01,642,1,,,true
SAGEPAY,usa,1,1.0,2018-03-01,571,308,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,474,88,,,true
SAGEPAY,ind,1,1.0,2018-03-01,92,47,,,true
SAGEPAY,gbr,12,,2018-03-01,49,323,34,,false
SAGEPAY,ind,1,1.0,2018-03-01,0,14,14,,false
OFFLINE,deu,12,1.0,2018-04-01,919,78,,,true
SAGEPAY,usa,1,1.0,2018-04-01,793,69,,,true
SAGEPAY,usa,1,1.0,2018-04-01,760,53,,,true
PAYPAL,usa,1,1.0,2018-04-01,638,54,,,true
SAGEPAY,ind,1,1.0,2018-04-01,535,36,,,false
PAYPAL,usa,6,,2018-04-01,362,76,,,false
SAGEPAY,swe,6,1.0,2018-04-01,340,58,,,false
SAGEPAY,usa,1,1.0,2018-04-01,21,35,35,5,false
SAGEPAY,usa,1,,2018-04-01,900,10,,,true
PAYPAL,usa,1,1.0,2018-04-01,721,30,,,true
SAGEPAY,nga,1,,2018-04-01,707,1402,,1,true
SAGEPAY,usa,1,,2018-04-01,562,31,,,false
SAGEPAY,ind,1,1.0,2018-04-01,554,750,24,121,true
SAGEPAY,usa,1,1.0,2018-04-01,540,523,7,32,true
SAGEPAY,usa,12,1.0,2018-04-01,221,24,,,false
PAYPAL,usa,6,,2018-04-01,88,15,,,false
SAGEPAY,cze,1,1.0,2018-04-01,982,363,,,true
SAGEPAY,usa,1,1.0,2018-04-01,965,407,,,true
PAYPAL,grc,1,1.0,2018-04-01,775,78,,,true
SAGEPAY,aus,1,1.0,2018-04-01,710,42,2,7,true
SAGEPAY,usa,1,1.0,2018-04-01,658,9,,,true
SAGEPAY,ind,1,,2018-04-01,432,177,,,true
SAGEPAY,usa,6,1.0,2018-04-01,409,160,,,true
SAGEPAY,usa,6,1.0,2018-04-01,291,341,,,true
SAGEPAY,can,1,1.0,2018-05-01,1015,458,,,true
SAGEPAY,tur,1,1.0,2018-05-01,775,1,,,false
PAYPAL,gbr,1,1.0,2018-05-01,747,33,,,true
SAGEPAY,svk,1,1.0,2018-05-01,668,11,,,false
PAYPAL,gbr,1,1.0,2018-05-01,608,21,,,true
SAGEPAY,rou,1,1.0,2018-05-01,598,489,,,true
SAGEPAY,ind,1,1.0,2018-05-01,554,396,,,true
SAGEPAY,usa,12,,2018-05-01,458,288,,,true
SAGEPAY,cze,1,1.0,2018-05-01,1012,363,,,true
SAGEPAY,usa,1,1.0,2018-05-01,995,407,,,true
PAYPAL,grc,1,1.0,2018-05-01,805,78,,,true
SAGEPAY,aus,1,1.0,2018-05-01,740,49,7,,true
SAGEPAY,usa,1,1.0,2018-05-01,688,9,,,true
SAGEPAY,ind,1,,2018-05-01,462,177,,,true
SAGEPAY,usa,6,1.0,2018-05-01,439,160,,,true
SAGEPAY,usa,6,1.0,2018-05-01,321,341,,,true
SAGEPAY,ind,1,1.0,2018-06-01,1021,111,,,true
SAGEPAY,ind,1,1.0,2018-06-01,930,514,,,false
PAYPAL,usa,1,,2018-06-01,781,556,,3,true
PAYPAL,col,1,,2018-06-01,756,333,,,true
SAGEPAY,ind,1,1.0,2018-06-01,756,80,,,true
SAGEPAY,usa,1,1.0,2018-06-01,677,33,,42,true
PAYPAL,fin,1,1.0,2018-06-01,651,401,,143,false
PAYPAL,usa,1,,2018-06-01,476,140,,,true
SAGEPAY,can,1,1.0,2018-06-01,1046,458,,,true
SAGEPAY,tur,1,1.0,2018-06-01,806,1,,,false
PAYPAL,gbr,1,1.0,2018-06-01,778,33,,,true
SAGEPAY,svk,1,1.0,2018-06-01,699,11,,,false
PAYPAL,gbr,1,1.0,2018-06-01,639,21,,,true
SAGEPAY,rou,1,1.0,2018-06-01,629,489,,,true
SAGEPAY,ind,1,1.0,2018-06-01,585,396,,,true
SAGEPAY,usa,12,,2018-06-01,489,288,,,true
SAGEPAY,cze,1,1.0,2018-06-01,1043,363,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1026,407,,,true
PAYPAL,grc,1,1.0,2018-06-01,836,78,,,true
SAGEPAY,aus,1,1.0,2018-06-01,771,49,,,true
SAGEPAY,usa,1,1.0,2018-06-01,719,9,,,true
SAGEPAY,ind,1,,2018-06-01,493,177,,,true
SAGEPAY,usa,6,1.0,2018-06-01,470,160,,,true
SAGEPAY,usa,6,1.0,2018-06-01,352,341,,,true
PAYPAL,esp,1,,2018-02-01,783,205,,,true
SAGEPAY,ind,1,1.0,2018-02-01,712,114,,,true
SAGEPAY,usa,1,1.0,2018-02-01,672,93,,,true
SAGEPAY,usa,1,1.0,2018-02-01,474,18,,,false
SAGEPAY,rou,1,1.0,2018-02-01,449,323,95,5,false
SAGEPAY,usa,6,,2018-02-01,368,272,,,true
PAYPAL,esp,1,1.0,2018-02-01,261,21,,,true
PAYPAL,usa,1,1.0,2018-02-01,0,,13,82,false
SAGEPAY,usa,1,1.0,2018-02-01,865,59,,,true
SAGEPAY,swe,1,1.0,2018-02-01,850,140,,,true
PAYPAL,zaf,1,1.0,2018-02-01,672,74,,,true
PAYPAL,aus,1,1.0,2018-02-01,610,354,,,true
SAGEPAY,deu,1,1.0,2018-02-01,512,14,,,false
SAGEPAY,usa,1,,2018-02-01,259,700,88,37,false
SAGEPAY,che,1,,2018-02-01,102,67,,,false
